transaction_id,customer_id,product,category,amount,cost,profit,quantity,discount,transaction_date
TXN0863,CUST088,Smart Gateway,Hardware,450.0,250,200.0,1,0.0,2025-06-11
TXN0864,CUST088,Edge Server,Hardware,3500.0,2200,1300.0,1,0.0,2026-01-03
TXN0865,CUST088,Custom Training Workshop,Services,7125.0,3600,3525.0,3,0.05,2025-08-02
TXN0866,CUST088,Custom Training Workshop,Services,2500.0,1200,1300.0,1,0.0,2025-09-17
TXN0867,CUST088,Security Suite,Software,800.0,150,650.0,1,0.0,2025-06-10
TXN0868,CUST088,Enterprise Support (Annual),Services,7600.0,4500,3100.0,1,0.05,2026-03-11
TXN0869,CUST088,Edge Server,Hardware,2800.0,2200,600.0,1,0.2,2025-06-10
TXN0870,CUST088,Cloud Platform,Software,1200.0,200,1000.0,1,0.0,2024-12-22
TXN0871,CUST088,Cloud Migration Consultation,Services,5000.0,3000,2000.0,1,0.0,2026-02-21
TXN0872,CUST088,Analytics Engine,Software,1350.0,300,1050.0,1,0.1,2026-04-19
TXN0873,CUST088,Developer Laptop,Hardware,4000.0,2600,1400.0,2,0.0,2026-04-24
TXN0874,CUST088,Cloud Platform,Software,1200.0,200,1000.0,1,0.0,2025-02-20
TXN0875,CUST089,Security Suite,Software,3888.0,900,2988.0,6,0.1,2026-03-11
TXN0876,CUST089,Cloud Platform,Software,16200.0,3000,13200.0,15,0.0,2026-06-11
TXN0877,CUST089,Edge Server,Hardware,6300.0,4400,1900.0,2,0.0,2026-05-27
TXN0878,CUST089,Security Suite,Software,1728.0,450,1278.0,3,0.2,2026-05-18
TXN0879,CUST089,Cloud Platform,Software,6156.0,1200,4956.0,6,0.05,2026-02-01
TXN0880,CUST089,Smart Gateway,Hardware,688.5,500,188.5,2,0.15,2026-01-14
TXN0881,CUST089,Cloud Migration Consultation,Services,21375.0,15000,6375.0,5,0.05,2026-06-20
TXN0882,CUST089,Security Suite,Software,4320.0,900,3420.0,6,0.0,2026-02-02
TXN0883,CUST089,Cloud Platform,Software,11664.0,2400,9264.0,12,0.1,2026-06-01
TXN0884,CUST089,Custom Training Workshop,Services,2250.0,1200,1050.0,1,0.0,2026-03-12
TXN0885,CUST089,Analytics Engine,Software,16200.0,3600,12600.0,12,0.0,2026-03-18
TXN0886,CUST090,Cloud Platform,Software,1140.0,200,940.0,1,0.0,2025-10-22
TXN0887,CUST090,Enterprise Support (Annual),Services,22800.0,13500,9300.0,3,0.0,2025-07-25
TXN0888,CUST090,Collaboration Tool,Software,285.0,50,235.0,1,0.0,2024-07-16
TXN0889,CUST090,Smart Gateway,Hardware,427.5,250,177.5,1,0.0,2024-02-10
TXN0890,CUST090,Edge Server,Hardware,3158.75,2200,958.75,1,0.05,2025-12-14
TXN0891,CUST090,Enterprise Support (Annual),Services,6840.0,4500,2340.0,1,0.1,2024-11-27
TXN0892,CUST090,Cloud Migration Consultation,Services,4750.0,3000,1750.0,1,0.0,2026-05-31
TXN0893,CUST090,Smart Gateway,Hardware,427.5,250,177.5,1,0.0,2024-10-29
TXN0894,CUST091,Smart Gateway,Hardware,427.5,250,177.5,1,0.0,2026-05-02
TXN0895,CUST091,Cloud Migration Consultation,Services,4750.0,3000,1750.0,1,0.0,2026-02-18
TXN0896,CUST091,Edge Server,Hardware,3325.0,2200,1125.0,1,0.0,2026-05-18
TXN0897,CUST091,Analytics Engine,Software,1353.75,300,1053.75,1,0.05,2026-05-25
TXN0898,CUST091,Cloud Platform,Software,969.0,200,769.0,1,0.15,2025-10-11
TXN0899,CUST091,Security Suite,Software,760.0,150,610.0,1,0.0,2025-11-15
TXN0900,CUST091,Custom Training Workshop,Services,6768.75,3600,3168.75,3,0.05,2025-09-01
TXN0901,CUST091,Custom Training Workshop,Services,2375.0,1200,1175.0,1,0.0,2026-05-12
TXN0902,CUST091,Custom Training Workshop,Services,2018.75,1200,818.75,1,0.15,2025-12-07
TXN0903,CUST091,Enterprise Support (Annual),Services,27360.0,18000,9360.0,4,0.1,2025-11-30
TXN0904,CUST091,Cloud Migration Consultation,Services,4275.0,3000,1275.0,1,0.1,2026-04-12
TXN0905,CUST091,Smart Gateway,Hardware,406.12,250,156.12,1,0.05,2026-03-16
TXN0906,CUST091,Cloud Platform,Software,3420.0,600,2820.0,3,0.0,2026-05-13
TXN0907,CUST092,Cloud Platform,Software,2166.0,400,1766.0,2,0.05,2026-04-03
TXN0908,CUST092,Security Suite,Software,646.0,150,496.0,1,0.15,2026-01-09
TXN0909,CUST092,Custom Training Workshop,Services,2375.0,1200,1175.0,1,0.0,2026-04-13
TXN0910,CUST092,Enterprise Support (Annual),Services,13680.0,9000,4680.0,2,0.1,2026-05-04
TXN0911,CUST092,Security Suite,Software,1444.0,300,1144.0,2,0.05,2026-03-11
TXN0912,CUST092,Smart Gateway,Hardware,342.0,250,92.0,1,0.2,2026-03-31
TXN0913,CUST093,Smart Gateway,Hardware,2250.0,1250,1000.0,5,0.0,2025-06-17
TXN0914,CUST093,Smart Gateway,Hardware,405.0,250,155.0,1,0.1,2025-07-07
TXN0915,CUST093,Security Suite,Software,760.0,150,610.0,1,0.05,2026-03-07
TXN0916,CUST093,Developer Laptop,Hardware,2000.0,1300,700.0,1,0.0,2025-03-09
TXN0917,CUST093,Smart Gateway,Hardware,450.0,250,200.0,1,0.0,2024-07-27
TXN0918,CUST093,Analytics Engine,Software,7500.0,1500,6000.0,5,0.0,2025-04-27
TXN0919,CUST093,Analytics Engine,Software,5700.0,1200,4500.0,4,0.05,2025-05-10
TXN0920,CUST093,Cloud Migration Consultation,Services,5000.0,3000,2000.0,1,0.0,2026-01-27
TXN0921,CUST093,Analytics Engine,Software,1425.0,300,1125.0,1,0.05,2024-11-28
TXN0922,CUST093,Developer Laptop,Hardware,2000.0,1300,700.0,1,0.0,2025-02-15
TXN0923,CUST094,Enterprise Support (Annual),Services,14400.0,9000,5400.0,2,0.0,2024-11-15
TXN0924,CUST094,Analytics Engine,Software,4050.0,900,3150.0,3,0.0,2026-04-10
TXN0925,CUST094,Developer Laptop,Hardware,10800.0,7800,3000.0,6,0.0,2024-10-24
TXN0926,CUST094,Cloud Platform,Software,6480.0,1200,5280.0,6,0.0,2024-12-29
TXN0927,CUST094,Cloud Migration Consultation,Services,13500.0,9000,4500.0,3,0.0,2025-07-06
TXN0928,CUST094,Cloud Migration Consultation,Services,12150.0,9000,3150.0,3,0.1,2026-01-24
TXN0929,CUST095,Custom Training Workshop,Services,2250.0,1200,1050.0,1,0.0,2025-05-18
TXN0930,CUST095,Edge Server,Hardware,3150.0,2200,950.0,1,0.0,2026-05-02
TXN0931,CUST095,Collaboration Tool,Software,513.0,100,413.0,2,0.05,2026-03-21
TXN0932,CUST095,Cloud Migration Consultation,Services,17100.0,12000,5100.0,4,0.05,2026-04-19
TXN0933,CUST095,Smart Gateway,Hardware,1154.25,750,404.25,3,0.05,2025-06-30
TXN0934,CUST095,Cloud Migration Consultation,Services,8100.0,6000,2100.0,2,0.1,2026-03-11
TXN0935,CUST095,Custom Training Workshop,Services,6750.0,3600,3150.0,3,0.0,2025-01-13
TXN0936,CUST095,Edge Server,Hardware,8977.5,6600,2377.5,3,0.05,2025-02-25
TXN0937,CUST095,Edge Server,Hardware,42525.0,33000,9525.0,15,0.1,2026-04-15
TXN0938,CUST096,Cloud Migration Consultation,Services,4037.5,3000,1037.5,1,0.15,2026-05-20
TXN0939,CUST096,Analytics Engine,Software,1282.5,300,982.5,1,0.1,2026-02-02
TXN0940,CUST096,Cloud Platform,Software,1083.0,200,883.0,1,0.05,2025-11-18
TXN0941,CUST096,Edge Server,Hardware,2992.5,2200,792.5,1,0.1,2025-12-20
TXN0942,CUST096,Developer Laptop,Hardware,1900.0,1300,600.0,1,0.0,2026-03-11
TXN0943,CUST096,Analytics Engine,Software,1353.75,300,1053.75,1,0.05,2026-01-22
TXN0944,CUST096,Custom Training Workshop,Services,4750.0,2400,2350.0,2,0.0,2025-12-17
TXN0945,CUST096,Edge Server,Hardware,3325.0,2200,1125.0,1,0.0,2025-10-28
TXN0946,CUST096,Collaboration Tool,Software,570.0,100,470.0,2,0.0,2026-02-21
TXN0947,CUST096,Enterprise Support (Annual),Services,12920.0,9000,3920.0,2,0.15,2026-04-22
TXN0948,CUST096,Cloud Platform,Software,969.0,200,769.0,1,0.15,2026-04-08
TXN0949,CUST096,Collaboration Tool,Software,256.5,50,206.5,1,0.1,2026-04-21
TXN0950,CUST096,Smart Gateway,Hardware,427.5,250,177.5,1,0.0,2026-03-16
TXN0951,CUST096,Smart Gateway,Hardware,1710.0,1000,710.0,4,0.0,2026-06-19
TXN0952,CUST096,Enterprise Support (Annual),Services,7600.0,4500,3100.0,1,0.0,2026-02-09
TXN0953,CUST097,Smart Gateway,Hardware,406.12,250,156.12,1,0.05,2024-09-24
TXN0954,CUST097,Enterprise Support (Annual),Services,21660.0,13500,8160.0,3,0.05,2025-05-05
TXN0955,CUST097,Analytics Engine,Software,1425.0,300,1125.0,1,0.0,2025-10-07
TXN0956,CUST097,Cloud Migration Consultation,Services,4750.0,3000,1750.0,1,0.0,2025-10-13
TXN0957,CUST097,Custom Training Workshop,Services,2375.0,1200,1175.0,1,0.0,2026-05-26
TXN0958,CUST098,Smart Gateway,Hardware,427.5,250,177.5,1,0.05,2025-10-22
TXN0959,CUST098,Cloud Migration Consultation,Services,4750.0,3000,1750.0,1,0.05,2025-03-11
TXN0960,CUST098,Analytics Engine,Software,2550.0,600,1950.0,2,0.15,2025-03-07
TXN0961,CUST098,Edge Server,Hardware,6650.0,4400,2250.0,2,0.05,2024-12-28
TXN0962,CUST098,Edge Server,Hardware,2975.0,2200,775.0,1,0.15,2025-01-20
TXN0963,CUST099,Edge Server,Hardware,10710.0,8800,1910.0,4,0.15,2025-03-19
TXN0964,CUST099,Developer Laptop,Hardware,4590.0,3900,690.0,3,0.15,2025-11-09
TXN0965,CUST099,Security Suite,Software,720.0,150,570.0,1,0.0,2025-06-19
TXN0966,CUST099,Enterprise Support (Annual),Services,43200.0,27000,16200.0,6,0.0,2026-05-31
TXN0967,CUST100,Cloud Migration Consultation,Services,4750.0,3000,1750.0,1,0.05,2026-01-12
TXN0968,CUST100,Collaboration Tool,Software,600.0,100,500.0,2,0.0,2026-03-16
TXN0969,CUST100,Developer Laptop,Hardware,2000.0,1300,700.0,1,0.0,2026-06-20
TXN0970,CUST100,Collaboration Tool,Software,600.0,100,500.0,2,0.0,2026-01-10
TXN0971,CUST100,Edge Server,Hardware,5600.0,4400,1200.0,2,0.2,2026-01-22
TXN0972,CUST100,Cloud Platform,Software,960.0,200,760.0,1,0.2,2026-05-26
TXN0973,CUST101,Enterprise Support (Annual),Services,13600.0,9000,4600.0,2,0.15,2026-06-15
TXN0974,CUST101,Collaboration Tool,Software,300.0,50,250.0,1,0.0,2026-06-26
TXN0975,CUST101,Smart Gateway,Hardware,427.5,250,177.5,1,0.05,2026-04-09
TXN0976,CUST101,Custom Training Workshop,Services,2375.0,1200,1175.0,1,0.05,2026-04-13
TXN0977,CUST101,Cloud Platform,Software,1080.0,200,880.0,1,0.1,2026-03-24
TXN0978,CUST101,Collaboration Tool,Software,1500.0,250,1250.0,5,0.0,2025-04-19
TXN0979,CUST101,Custom Training Workshop,Services,10000.0,4800,5200.0,4,0.0,2025-10-13
TXN0980,CUST101,Developer Laptop,Hardware,4000.0,2600,1400.0,2,0.0,2025-11-09
TXN0981,CUST101,Developer Laptop,Hardware,4000.0,2600,1400.0,2,0.0,2025-06-22
TXN0982,CUST101,Collaboration Tool,Software,900.0,150,750.0,3,0.0,2025-12-18
TXN0983,CUST102,Security Suite,Software,1360.0,300,1060.0,2,0.15,2026-03-28
TXN0984,CUST102,Collaboration Tool,Software,300.0,50,250.0,1,0.0,2026-04-20
TXN0985,CUST102,Smart Gateway,Hardware,1147.5,750,397.5,3,0.15,2025-10-14
TXN0986,CUST102,Analytics Engine,Software,1425.0,300,1125.0,1,0.05,2026-03-04
TXN0987,CUST102,Custom Training Workshop,Services,2500.0,1200,1300.0,1,0.0,2025-10-06
TXN0988,CUST102,Enterprise Support (Annual),Services,7200.0,4500,2700.0,1,0.1,2026-03-02
TXN0989,CUST102,Cloud Migration Consultation,Services,5000.0,3000,2000.0,1,0.0,2026-04-02
TXN0990,CUST102,Smart Gateway,Hardware,1147.5,750,397.5,3,0.15,2025-10-10
TXN0991,CUST102,Security Suite,Software,1600.0,300,1300.0,2,0.0,2025-10-06
TXN0992,CUST102,Smart Gateway,Hardware,900.0,500,400.0,2,0.0,2025-12-19
TXN0993,CUST102,Cloud Platform,Software,2880.0,600,2280.0,3,0.2,2026-05-31
TXN0994,CUST102,Enterprise Support (Annual),Services,8000.0,4500,3500.0,1,0.0,2025-07-16
TXN0995,CUST102,Cloud Migration Consultation,Services,10000.0,6000,4000.0,2,0.0,2026-03-27
TXN0996,CUST102,Custom Training Workshop,Services,2500.0,1200,1300.0,1,0.0,2025-11-03
TXN0997,CUST103,Cloud Migration Consultation,Services,4512.5,3000,1512.5,1,0.05,2026-05-18
TXN0998,CUST103,Custom Training Workshop,Services,7125.0,3600,3525.0,3,0.0,2026-06-06
TXN0999,CUST103,Cloud Platform,Software,2280.0,400,1880.0,2,0.0,2025-03-18
TXN1000,CUST103,Custom Training Workshop,Services,7125.0,3600,3525.0,3,0.0,2024-10-13
TXN1001,CUST104,Collaboration Tool,Software,1500.0,250,1250.0,5,0.0,2024-11-27
TXN1002,CUST104,Custom Training Workshop,Services,4750.0,2400,2350.0,2,0.05,2025-07-26
TXN1003,CUST104,Collaboration Tool,Software,600.0,100,500.0,2,0.0,2026-05-06
TXN1004,CUST104,Analytics Engine,Software,1275.0,300,975.0,1,0.15,2024-11-13
TXN1005,CUST105,Cloud Migration Consultation,Services,4750.0,3000,1750.0,1,0.0,2026-02-19
TXN1006,CUST105,Smart Gateway,Hardware,427.5,250,177.5,1,0.0,2025-09-16
TXN1007,CUST105,Cloud Migration Consultation,Services,4275.0,3000,1275.0,1,0.1,2025-07-11
TXN1008,CUST105,Collaboration Tool,Software,541.5,100,441.5,2,0.05,2026-06-03
TXN1009,CUST106,Smart Gateway,Hardware,2308.5,1500,808.5,6,0.05,2025-06-14
TXN1010,CUST106,Edge Server,Hardware,11970.0,8800,3170.0,4,0.05,2026-05-24
TXN1011,CUST106,Developer Laptop,Hardware,16200.0,11700,4500.0,9,0.0,2026-06-02
TXN1012,CUST106,Cloud Platform,Software,2052.0,400,1652.0,2,0.05,2025-06-17
TXN1013,CUST106,Cloud Migration Consultation,Services,18000.0,12000,6000.0,4,0.0,2024-12-22
TXN1014,CUST106,Smart Gateway,Hardware,1215.0,750,465.0,3,0.0,2025-07-31
TXN1015,CUST106,Enterprise Support (Annual),Services,7200.0,4500,2700.0,1,0.0,2025-03-18
TXN1016,CUST106,Enterprise Support (Annual),Services,13680.0,9000,4680.0,2,0.05,2026-01-24
TXN1017,CUST106,Smart Gateway,Hardware,364.5,250,114.5,1,0.1,2025-08-08
TXN1018,CUST106,Developer Laptop,Hardware,12240.0,10400,1840.0,8,0.15,2025-03-10
TXN1019,CUST106,Cloud Migration Consultation,Services,13500.0,9000,4500.0,3,0.0,2024-09-29
TXN1020,CUST106,Developer Laptop,Hardware,6120.0,5200,920.0,4,0.15,2026-02-24
TXN1021,CUST106,Enterprise Support (Annual),Services,21600.0,13500,8100.0,3,0.0,2024-10-20
TXN1022,CUST106,Security Suite,Software,1296.0,300,996.0,2,0.1,2026-02-23
TXN1023,CUST106,Security Suite,Software,720.0,150,570.0,1,0.0,2025-08-21
TXN1024,CUST107,Cloud Migration Consultation,Services,9000.0,6000,3000.0,2,0.0,2026-01-07
TXN1025,CUST107,Smart Gateway,Hardware,3645.0,2250,1395.0,9,0.0,2025-04-21
TXN1026,CUST107,Collaboration Tool,Software,1620.0,300,1320.0,6,0.0,2025-09-20
TXN1027,CUST107,Edge Server,Hardware,3150.0,2200,950.0,1,0.0,2026-06-22
TXN1028,CUST107,Security Suite,Software,5472.0,1200,4272.0,8,0.05,2026-03-29
TXN1029,CUST107,Smart Gateway,Hardware,688.5,500,188.5,2,0.15,2026-04-06
TXN1030,CUST107,Enterprise Support (Annual),Services,12960.0,9000,3960.0,2,0.1,2026-03-03
TXN1031,CUST107,Custom Training Workshop,Services,10125.0,6000,4125.0,5,0.1,2025-04-12
TXN1032,CUST107,Smart Gateway,Hardware,1215.0,750,465.0,3,0.0,2025-10-14
TXN1033,CUST108,Analytics Engine,Software,1425.0,300,1125.0,1,0.0,2026-03-30
TXN1034,CUST108,Custom Training Workshop,Services,2256.25,1200,1056.25,1,0.05,2026-01-14
TXN1035,CUST108,Cloud Migration Consultation,Services,4750.0,3000,1750.0,1,0.0,2025-06-14
TXN1036,CUST109,Developer Laptop,Hardware,4000.0,2600,1400.0,2,0.0,2026-05-11
TXN1037,CUST109,Edge Server,Hardware,3325.0,2200,1125.0,1,0.05,2025-10-31
TXN1038,CUST109,Security Suite,Software,760.0,150,610.0,1,0.05,2026-05-02
TXN1039,CUST109,Analytics Engine,Software,1500.0,300,1200.0,1,0.0,2025-12-28
TXN1040,CUST109,Enterprise Support (Annual),Services,8000.0,4500,3500.0,1,0.0,2026-01-18
TXN1041,CUST109,Smart Gateway,Hardware,450.0,250,200.0,1,0.0,2025-08-26
TXN1042,CUST109,Developer Laptop,Hardware,1900.0,1300,600.0,1,0.05,2025-09-25
TXN1043,CUST110,Enterprise Support (Annual),Services,7200.0,4500,2700.0,1,0.1,2026-01-31
TXN1044,CUST110,Collaboration Tool,Software,300.0,50,250.0,1,0.0,2026-05-01
TXN1045,CUST110,Collaboration Tool,Software,285.0,50,235.0,1,0.05,2026-02-23
TXN1046,CUST110,Edge Server,Hardware,14000.0,8800,5200.0,4,0.0,2026-02-20
TXN1047,CUST110,Developer Laptop,Hardware,1700.0,1300,400.0,1,0.15,2025-07-23
TXN1048,CUST110,Developer Laptop,Hardware,2000.0,1300,700.0,1,0.0,2025-10-05
TXN1049,CUST110,Developer Laptop,Hardware,2000.0,1300,700.0,1,0.0,2025-02-24
TXN1050,CUST110,Custom Training Workshop,Services,2500.0,1200,1300.0,1,0.0,2025-10-23
TXN1051,CUST110,Smart Gateway,Hardware,810.0,500,310.0,2,0.1,2025-02-18
TXN1052,CUST110,Developer Laptop,Hardware,2000.0,1300,700.0,1,0.0,2026-04-30
TXN1053,CUST110,Cloud Migration Consultation,Services,25000.0,15000,10000.0,5,0.0,2025-07-08
TXN1054,CUST110,Collaboration Tool,Software,600.0,100,500.0,2,0.0,2025-10-15
TXN1055,CUST111,Custom Training Workshop,Services,2256.25,1200,1056.25,1,0.05,2025-09-21
TXN1056,CUST111,Custom Training Workshop,Services,2375.0,1200,1175.0,1,0.0,2024-12-24
TXN1057,CUST111,Enterprise Support (Annual),Services,7600.0,4500,3100.0,1,0.0,2026-06-04
TXN1058,CUST111,Analytics Engine,Software,5700.0,1200,4500.0,4,0.0,2026-01-04
TXN1059,CUST111,Custom Training Workshop,Services,4750.0,2400,2350.0,2,0.0,2025-01-25
TXN1060,CUST111,Custom Training Workshop,Services,2375.0,1200,1175.0,1,0.0,2026-02-24
TXN1061,CUST111,Custom Training Workshop,Services,6412.5,3600,2812.5,3,0.1,2025-02-25
TXN1062,CUST111,Smart Gateway,Hardware,406.12,250,156.12,1,0.05,2025-03-07
TXN1063,CUST111,Security Suite,Software,1520.0,300,1220.0,2,0.0,2026-01-06
TXN1064,CUST111,Enterprise Support (Annual),Services,25840.0,18000,7840.0,4,0.15,2026-05-12
TXN1065,CUST111,Cloud Platform,Software,2166.0,400,1766.0,2,0.05,2025-09-23
TXN1066,CUST111,Edge Server,Hardware,3158.75,2200,958.75,1,0.05,2025-02-13
TXN1067,CUST111,Analytics Engine,Software,1425.0,300,1125.0,1,0.0,2024-11-29
TXN1068,CUST111,Collaboration Tool,Software,570.0,100,470.0,2,0.0,2024-11-06
TXN1069,CUST111,Enterprise Support (Annual),Services,7600.0,4500,3100.0,1,0.0,2025-08-27
TXN1070,CUST112,Collaboration Tool,Software,270.75,50,220.75,1,0.05,2026-05-03
TXN1071,CUST112,Developer Laptop,Hardware,1520.0,1300,220.0,1,0.2,2026-06-18
TXN1072,CUST112,Security Suite,Software,722.0,150,572.0,1,0.05,2026-05-05
TXN1073,CUST112,Enterprise Support (Annual),Services,12160.0,9000,3160.0,2,0.2,2025-12-21
TXN1074,CUST112,Security Suite,Software,1520.0,300,1220.0,2,0.0,2025-12-19
TXN1075,CUST112,Custom Training Workshop,Services,9025.0,4800,4225.0,4,0.05,2026-03-11
TXN1076,CUST113,Smart Gateway,Hardware,1350.0,750,600.0,3,0.0,2026-06-16
TXN1077,CUST113,Collaboration Tool,Software,570.0,100,470.0,2,0.05,2026-01-22
TXN1078,CUST113,Custom Training Workshop,Services,2125.0,1200,925.0,1,0.15,2026-01-28
TXN1079,CUST113,Cloud Platform,Software,1080.0,200,880.0,1,0.1,2026-04-04
TXN1080,CUST113,Enterprise Support (Annual),Services,32000.0,18000,14000.0,4,0.0,2025-11-25
TXN1081,CUST113,Developer Laptop,Hardware,1900.0,1300,600.0,1,0.05,2026-06-25
TXN1082,CUST113,Collaboration Tool,Software,570.0,100,470.0,2,0.05,2025-11-13
TXN1083,CUST113,Custom Training Workshop,Services,2375.0,1200,1175.0,1,0.05,2025-11-07
TXN1084,CUST113,Smart Gateway,Hardware,900.0,500,400.0,2,0.0,2025-10-26
TXN1085,CUST113,Smart Gateway,Hardware,900.0,500,400.0,2,0.0,2026-06-18
TXN1086,CUST114,Edge Server,Hardware,2975.0,2200,775.0,1,0.15,2026-01-23
TXN1087,CUST114,Smart Gateway,Hardware,900.0,500,400.0,2,0.0,2026-05-19
TXN1088,CUST114,Smart Gateway,Hardware,450.0,250,200.0,1,0.0,2026-04-19
TXN1089,CUST114,Custom Training Workshop,Services,2500.0,1200,1300.0,1,0.0,2026-01-22
TXN1090,CUST114,Cloud Migration Consultation,Services,15000.0,9000,6000.0,3,0.0,2025-12-11
TXN1091,CUST114,Enterprise Support (Annual),Services,8000.0,4500,3500.0,1,0.0,2025-12-12
TXN1092,CUST114,Security Suite,Software,2880.0,600,2280.0,4,0.1,2026-05-17
TXN1093,CUST114,Developer Laptop,Hardware,6000.0,3900,2100.0,3,0.0,2026-04-26
TXN1094,CUST114,Collaboration Tool,Software,285.0,50,235.0,1,0.05,2026-05-07
TXN1095,CUST114,Edge Server,Hardware,13300.0,8800,4500.0,4,0.05,2025-11-17
TXN1096,CUST114,Collaboration Tool,Software,600.0,100,500.0,2,0.0,2026-06-07
TXN1097,CUST114,Collaboration Tool,Software,600.0,100,500.0,2,0.0,2026-02-15
TXN1098,CUST114,Enterprise Support (Annual),Services,8000.0,4500,3500.0,1,0.0,2026-04-05
TXN1099,CUST114,Cloud Platform,Software,1200.0,200,1000.0,1,0.0,2026-06-06
TXN1100,CUST114,Smart Gateway,Hardware,1530.0,1000,530.0,4,0.15,2026-01-25
TXN1101,CUST115,Custom Training Workshop,Services,4500.0,2400,2100.0,2,0.0,2025-10-28
TXN1102,CUST115,Analytics Engine,Software,10800.0,2400,8400.0,8,0.0,2025-11-25
TXN1103,CUST115,Custom Training Workshop,Services,7650.0,4800,2850.0,4,0.15,2025-09-25
TXN1104,CUST115,Developer Laptop,Hardware,9180.0,7800,1380.0,6,0.15,2026-03-09
TXN1105,CUST115,Developer Laptop,Hardware,10260.0,7800,2460.0,6,0.05,2025-10-05
TXN1106,CUST115,Smart Gateway,Hardware,2308.5,1500,808.5,6,0.05,2025-11-03
TXN1107,CUST116,Enterprise Support (Annual),Services,12160.0,9000,3160.0,2,0.2,2025-02-19
TXN1108,CUST116,Cloud Migration Consultation,Services,8550.0,6000,2550.0,2,0.1,2025-06-20
TXN1109,CUST116,Edge Server,Hardware,3158.75,2200,958.75,1,0.05,2024-08-16
TXN1110,CUST116,Analytics Engine,Software,1425.0,300,1125.0,1,0.0,2025-07-29
TXN1111,CUST116,Cloud Platform,Software,4332.0,800,3532.0,4,0.05,2026-04-30
TXN1112,CUST116,Custom Training Workshop,Services,1900.0,1200,700.0,1,0.2,2025-03-14
TXN1113,CUST116,Cloud Migration Consultation,Services,4275.0,3000,1275.0,1,0.1,2024-10-31
TXN1114,CUST116,Cloud Migration Consultation,Services,13537.5,9000,4537.5,3,0.05,2026-05-29
TXN1115,CUST116,Developer Laptop,Hardware,3800.0,2600,1200.0,2,0.0,2025-04-20
TXN1116,CUST116,Developer Laptop,Hardware,3610.0,2600,1010.0,2,0.05,2025-11-11
TXN1117,CUST116,Edge Server,Hardware,6650.0,4400,2250.0,2,0.0,2025-07-01
TXN1118,CUST116,Developer Laptop,Hardware,1900.0,1300,600.0,1,0.0,2024-10-06
TXN1119,CUST116,Collaboration Tool,Software,228.0,50,178.0,1,0.2,2025-05-02
TXN1120,CUST116,Enterprise Support (Annual),Services,7600.0,4500,3100.0,1,0.0,2025-02-25
TXN1121,CUST116,Enterprise Support (Annual),Services,7220.0,4500,2720.0,1,0.05,2024-12-29
TXN1122,CUST117,Cloud Platform,Software,1140.0,200,940.0,1,0.05,2025-10-15
TXN1123,CUST117,Edge Server,Hardware,10500.0,6600,3900.0,3,0.0,2025-10-06
TXN1124,CUST117,Collaboration Tool,Software,270.0,50,220.0,1,0.1,2025-01-23
TXN1125,CUST117,Cloud Migration Consultation,Services,4250.0,3000,1250.0,1,0.15,2026-02-27
TXN1126,CUST117,Developer Laptop,Hardware,1800.0,1300,500.0,1,0.1,2026-06-09
TXN1127,CUST117,Cloud Migration Consultation,Services,4000.0,3000,1000.0,1,0.2,2025-04-04
TXN1128,CUST117,Analytics Engine,Software,1500.0,300,1200.0,1,0.0,2026-05-31
TXN1129,CUST117,Custom Training Workshop,Services,2375.0,1200,1175.0,1,0.05,2025-03-20
TXN1130,CUST117,Collaboration Tool,Software,600.0,100,500.0,2,0.0,2026-01-06
TXN1131,CUST117,Cloud Platform,Software,4560.0,800,3760.0,4,0.05,2025-08-18
TXN1132,CUST118,Edge Server,Hardware,7000.0,4400,2600.0,2,0.0,2026-04-17
TXN1133,CUST118,Enterprise Support (Annual),Services,16000.0,9000,7000.0,2,0.0,2025-06-08
TXN1134,CUST118,Security Suite,Software,800.0,150,650.0,1,0.0,2025-08-02
TXN1135,CUST118,Enterprise Support (Annual),Services,6400.0,4500,1900.0,1,0.2,2026-01-27
TXN1136,CUST118,Edge Server,Hardware,3500.0,2200,1300.0,1,0.0,2026-06-15
TXN1137,CUST118,Cloud Migration Consultation,Services,5000.0,3000,2000.0,1,0.0,2026-06-03
TXN1138,CUST118,Custom Training Workshop,Services,2375.0,1200,1175.0,1,0.05,2026-03-26
TXN1139,CUST119,Custom Training Workshop,Services,2500.0,1200,1300.0,1,0.0,2025-05-25
TXN1140,CUST119,Smart Gateway,Hardware,382.5,250,132.5,1,0.15,2025-05-17
TXN1141,CUST119,Security Suite,Software,760.0,150,610.0,1,0.05,2025-02-08
TXN1142,CUST119,Collaboration Tool,Software,540.0,100,440.0,2,0.1,2025-11-03
TXN1143,CUST119,Cloud Platform,Software,1080.0,200,880.0,1,0.1,2025-02-27
TXN1144,CUST119,Security Suite,Software,720.0,150,570.0,1,0.1,2025-08-06
TXN1145,CUST119,Edge Server,Hardware,16625.0,11000,5625.0,5,0.05,2026-02-08
TXN1146,CUST119,Edge Server,Hardware,6650.0,4400,2250.0,2,0.05,2025-05-13
TXN1147,CUST119,Cloud Platform,Software,1080.0,200,880.0,1,0.1,2025-12-02
TXN1148,CUST119,Enterprise Support (Annual),Services,8000.0,4500,3500.0,1,0.0,2025-06-14
TXN1149,CUST119,Cloud Platform,Software,2280.0,400,1880.0,2,0.05,2025-02-03
